SPECID,CATAID_1,SURVEY,IS_BEST,IS_SBEST,RA,DEC,Z,BPT,WHAN,HA_EW,HA_EW_ERR,HA,HA_er,HB,HB_er,OIII,OIII_er,NII,NII_er,LAGN,LAGN_er,BMS
G15_Y1_GS1_320,93395,GAMA,true,true,220.21525,0.44881999492645264,0.26109055,SFX,sAGN,8.733369,0.830253,86.09133,7.659409,0.29751372,7.964281,13.277929,6.8226056,50.985344,7.208981,15.672777483871437,upNon,0
G15_Y1_GS1_332,619527,GAMA,true,true,220.37013,0.2998499870300293,0.16852711,NOEL,NER,-1.6593026,0.38130265,-31.220543,7.3164887,-54.338375,17.957422,1.8086065,9.991437,10.335261,5.9075804,5.129892923218962,upNon,0
G15_Y1_GS1_340,619533,GAMA,true,true,220.34975,0.24943000078201294,0.23583235,UNCXY,sAGN,20.260458,0.6340941,238.89603,6.257327,15.767872,9.971526,33.595753,6.428124,160.48322,5.35224,15.838257359199783,3.0304509694677404,1
G15_Y1_GS1_361,79202,GAMA,true,true,220.45296,0.10181000083684921,0.29239833,UNCXY,sAGN,6.533857,0.48287055,88.95866,5.977483,-10.573537,9.628012,18.227055,5.0939283,54.364803,5.627052,13.421330676219382,3.750869032613993,0
G15_Y1_GS2_014,49308,GAMA,true,true,220.55792,-0.63488,0.20665793,UNCXY,sAGN,44.23239,0.47371858,423.52838,3.2468202,79.76076,4.3138204,48.264496,2.3943384,216.87997,2.194445,17.311755151264254,0.8588134874560754,1
G15_Y1_GS2_184,569566,GAMA,true,true,219.43808,-0.5821999907493591,0.1794191,SFXY,SF,33.2855,0.37329426,465.6248,4.0258284,82.52389,7.713795,109.117966,4.7073784,107.75794,2.8505003,29.228751018235258,1.2609361798607817,1
G15_Y1_GS2_199,569482,GAMA,true,true,219.34204,-0.46386,0.26179555,NOEL,LLR,-0.7763625,0.13946892,-21.448532,3.8642209,-26.39125,4.5736165,-4.69718,3.27993,6.2277207,3.2943242,1.0904040649206403,upNon,0
G15_Y1_GS2_379,64856,GAMA,true,true,220.39625,-0.31094,0.28491455,UNCXY,sAGN,20.532614,0.5373411,193.89598,4.2512836,14.535156,3.715494,21.57659,2.4150543,90.8407,3.577696,15.055266654190364,1.6851266335806099,1
G15_Y1_GX2_186,486941,GAMA,true,true,222.2225,-1.58198,0.26099604,SFX,UNC,10.538354,0.5258702,109.66276,5.0591645,1.7901043,6.194754,8.109606,4.968596,47.45883,4.7297783,10.497703463579775,upNon,0
G15_Y1_GX2_356,513307,GAMA,true,true,223.07729,-1.10257,0.31833357,NOEL,LLR,-1.7467333,0.987556,-18.50472,10.511861,-6.638341,10.302003,5.9956155,6.692854,5.11816,7.584837,17.025318993470716,upNon,0
G15_Y1_GX2_359,493935,GAMA,true,true,223.08700561523438,-1.14188,0.17897955,UNCX,NER,-0.7890734,0.31766617,-13.951605,5.62808,4.8934774,16.64061,9.930676,10.253313,13.594612,5.1683316,8.111892046250098,upNon,0
G15_Y1_HN1_132,93573,GAMA,true,true,221.14254,0.6052799820899963,0.1707964,AGNXY,sAGN,11.46893,0.63868874,122.17066,5.3959436,-47.390907,21.48937,163.74268,11.992791,112.82917,7.459496,39.6240043021289,2.9021291344354014,1
G15_Y1_HN1_145,16941,GAMA,true,true,221.05379,0.7098100185394287,0.14874797,SFXY,SF,33.782276,1.2299644,271.06714,6.1889586,57.205402,24.330618,34.72163,11.221374,75.19482,5.3375072,6.3209509309467915,2.042811769833447,1
G15_Y1_HN1_179,107540,GAMA,true,true,220.70554,0.930840015411377,0.20446399,UNCXY,sAGN,43.22428,1.3391893,597.5182,12.116523,61.725464,19.565619,69.05176,9.931419,433.69876,9.5389595,24.227210688047542,3.4844959859716593,1
G15_Y1_HN1_236,298688,GAMA,true,true,221.27842,1.30771005153656,0.17680597,UNCX,ELR,2.2684507,0.42405486,32.89964,6.042348,-27.87414,13.404654,5.6570444,8.20133,37.70249,5.127225,5.732815737238237,upNon,0
G15_Y1_HN2_112,107622,GAMA,true,true,221.40433,0.9121999740600586,0.13705012,SFXY,SF,5.8012376,0.6799449,39.173172,4.2994604,48.094025,11.728925,77.87402,10.3482895,-9.016341,3.847755,11.980099957988784,1.5919756371149938,1
G15_Y1_HN2_318,321169,GAMA,true,true,221.62292,1.7311999797821045,0.30798262,NOEL,LLR,-0.6443729,0.42648867,-6.148376,4.0845385,-6.133529,6.0139647,-8.662054,3.8931334,3.0664492,4.1179585,-0.7182882269554633,upAbs,0
G15_Y1_HS1_010,65140,GAMA,true,true,221.78908,-0.34465,0.08425271,AGNXY,LLR,-0.36392495,0.11124558,-31.635399,9.660276,-90.04833,20.518187,78.40402,14.835469,109.56515,8.246302,4.458215460019124,0.8435755877368846,0
G15_Y1_HS1_047,49644,GAMA,true,true,221.81429,-0.63887,0.17453627,SFX,wAGN,5.3538475,0.5274118,99.273155,9.335707,-8.025252,16.802162,-2.1669528,10.810053,63.16125,6.2389727,4.922483422525456,upNon,0
G15_Y1_HS1_053,49642,GAMA,true,true,221.80929,-0.70795,0.20585404,UNCXY,wAGN,4.519161,0.8455008,42.89833,7.7235613,10.954201,12.287867,39.45577,6.3716073,35.680016,5.0835543,14.038592978052852,2.2670550213743206,0
G15_Y1_HS1_103,545865,GAMA,true,true,221.46337,-0.94585,0.21295354,SFXY,SF,27.225496,1.0976589,190.93668,5.9057665,22.510462,9.335867,31.869102,4.5709734,45.90082,5.1239524,12.16298451332237,1.7445323271113347,1
G15_Y1_HS1_167,569911,GAMA,true,true,221.0005,-0.49418,0.20538408,UNCX,NER,0.40148008,0.4595972,5.388324,6.1284657,-18.80341,10.121561,-3.285782,5.221363,10.824165,4.3536854,2.534475833684736,upNon,0
G15_Y1_HS1_351,79518,GAMA,true,true,221.90392,0.20277999341487885,0.25918025,SFX,ELR,2.6004012,0.29290906,87.00491,9.46272,-28.35939,13.4713125,8.41267,11.435751,40.688244,12.838828,17.93620374648211,upNon,1
G15_Y1_HS2_017,570071,GAMA,true,true,221.87483,-0.45847,0.30946147,SFY,NER,-2.3780386,1.1067245,-13.462685,6.429245,31.929583,13.547882,12.5049715,8.43902,-0.011407402,8.211124,24.339760106064173,upNon,0
G15_Y1_HS2_164,49380,GAMA,true,true,220.85012,-0.75434,0.3062716,SFX,UNC,12.551372,0.8109892,203.91747,10.744917,-20.022943,20.041449,-1.4626136,11.988184,84.99423,9.479144,18.252577533568445,upNon,1
G15_Y1_HS2_297,79449,GAMA,true,true,221.33958,0.0998699963092804,0.26548344,NOEL,NER,-0.2028369,1.1140561,-3.2468946,17.744005,-9.087878,23.182596,5.337838,15.834933,8.680083,10.781733,22.30194238955101,upNon,0
G15_Y1_HS2_331,594766,GAMA,true,true,221.46379,-0.04301,0.26030365,SFX,UNC,5.8082943,1.0908256,42.783955,7.576753,-7.3949614,13.019809,-9.319538,12.64818,29.045786,9.063222,9.242550711402254,upNon,0
G15_Y1_IN1_166,229390,GAMA,true,true,222.49200439453125,1.0001800060272217,0.21167333,UNCXY,sAGN,11.098293,0.55788314,103.86754,4.616998,3.1607456,10.98248,17.266977,5.0739794,48.94092,3.9071252,6.508323526023723,1.9125003467358377,1
G15_Y1_IN1_171,298993,GAMA,true,true,222.75721,1.1528300046920776,0.18496524,UNCX,NER,-0.7511879,0.3083789,-10.252898,4.224906,-25.187326,12.244197,-18.475563,6.893401,10.16172,4.3321486,-1.337394714450288,upAbs,0
G15_Y1_IN1_206,298955,GAMA,true,true,222.60404,1.2952300310134888,0.2818883,UNCXY,sAGN,13.864992,0.46867475,183.39925,5.342821,12.722796,6.5973244,9.549122,4.082296,92.0086,4.881185,6.516941861701795,2.786024274719475,1
G15_Y1_IN1_226,240437,GAMA,true,true,222.46762,1.3903199434280396,0.2108634,UNCXY,UNC,14.672753,0.5862686,126.35045,4.1470885,25.1552,10.643335,24.52511,4.946769,49.40769,4.6890116,9.171063024563324,1.8498237221751948,1
G15_Y1_IN1_325,240510,GAMA,true,true,222.93779,1.5243099927902222,0.3114562,AGNXY,sAGN,9.17303,0.41574988,86.286766,3.5733986,-25.72199,5.35534,68.14565,3.7881913,90.32296,4.3837724,57.20742720317445,3.180139569091333,0
G15_Y1_IN1_326,252286,GAMA,true,true,223.12267,1.935920000076294,0.16477668,AGNX,LLR,-0.62839633,0.33851522,-10.473449,5.651841,-45.873943,15.862386,-22.135899,9.050092,12.775893,3.40726,-0.9069834009799816,upAbs,0
G15_Y1_IN2_015,299030,GAMA,true,true,223.06787,1.1475499868392944,0.31971335,SFXY,UNC,45.75916,1.1920464,315.79092,6.3707805,46.4218,4.448433,24.104252,2.847889,129.14122,3.690118,21.36516127908806,2.524268655585778,1
G15_Y1_IN2_149,17211,GAMA,true,true,222.45821,0.821179986000061,0.20775817,UNCX,NER,-0.029254014,0.52716565,-0.3519008,6.0122323,-12.617608,11.312594,0.4178784,5.4496984,11.531472,4.1006904,4.104158668541932,upNon,0
G15_Y1_IN2_236,240400,GAMA,true,true,222.34383,1.5682200193405151,0.1769895,UNCX,NER,0.77767944,0.3728847,6.589053,3.1370113,-29.691526,6.9033012,3.0090733,4.588172,13.490836,2.737622,3.1734977368483754,upNon,0
G15_Y1_IN2_291,252236,GAMA,true,true,222.76579,1.9242600202560425,0.14990065,SFX,SF,16.169794,0.91474795,155.7405,6.721555,-1.2218597,27.05705,3.2578135,10.163981,41.00762,6.292516,4.362430209322666,upNon,1
G15_Y1_IS1_065,570274,GAMA,true,true,223.06008,-0.61908,0.26373097,UNCXY,sAGN,17.749643,1.3264732,162.47035,10.9647,22.930574,10.675347,14.319093,7.5884132,103.07345,5.812373,17.5325928896237,upNon,1
G15_Y1_IS1_071,546094,GAMA,true,true,223.08804,-0.90355,0.3114276,UNCXY,sAGN,12.099187,0.9129828,76.20568,5.0283437,-21.340002,7.2403316,17.959566,4.901058,58.378838,6.361525,15.073957975366248,4.113592852234434,1
G15_Y1_IS1_201,65255,GAMA,true,true,222.33013,-0.33904,0.25236177,UNCXY,sAGN,19.644962,0.5099754,447.8994,9.034537,11.523037,14.511508,36.661526,10.502672,238.661,7.3792315,19.88874991005951,5.697662906759105,1
G15_Y1_IS2_040,49972,GAMA,true,true,223.37729,-0.7091000080108643,0.17696823,UNCX,ELR,0.9133195,0.3454589,13.293191,4.989095,-9.327802,12.56899,-2.128281,7.3609495,21.372858,4.132388,3.2789940479195554,upNon,0
G15_Y1_IS2_167,49768,GAMA,true,true,222.42713,-0.63911,0.31056234,AGNXY,sAGN,9.625207,0.51431316,73.164154,3.4475038,-3.502993,4.403331,39.351196,2.779475,44.43036,5.3861313,32.83827361256348,2.31945073662513,0
G15_Y1_IS2_251,619901,GAMA,true,true,222.16571,0.3713499903678894,0.14637958,UNCX,LLR,-0.28007993,0.31383756,-4.8043995,5.370543,-28.959047,22.790447,-19.782225,11.108275,11.920632,4.1843452,0.4287709905208689,upNon,0
G15_Y1_IS2_275,79687,GAMA,true,true,222.69983,0.15185000002384186,0.17029852,SFXY,SF,37.992573,0.8382601,384.89294,4.5269794,42.988853,10.7425995,51.180344,5.7394905,55.652096,2.3284082,12.310787617757667,1.3805622052801703,0
G15_Y1_IS2_298,79753,GAMA,true,true,222.92075,0.03472999855875969,0.20835684,AGNXY,wAGN,4.6629558,0.29188848,100.30349,5.951946,-11.058525,12.137045,43.524876,5.8059306,146.02217,4.755795,15.878309880322467,2.1180615244129943,0
G15_Y2_001_012,508723,GAMA,true,true,218.04200744628906,-1.54675,0.28565517,NOEL,NER,-0.58831364,0.5422209,-5.410153,4.9918885,-13.313035,5.874987,1.4610089,3.347526,6.446629,4.2630486,5.7217152788434404,upNon,0
G15_Y2_001_039,486062,GAMA,true,true,218.27475,-1.80738,0.2863751,NOEL,LLR,-0.90300834,0.56009257,-9.779068,6.0994134,-14.106434,7.8586264,0.30233532,4.683675,0.358387,5.2003736,6.819100975864839,upNon,0
G15_Y2_002_031,486748,GAMA,true,true,221.23233,-1.61438,0.25804028,NOEL,NER,-1.5249438,0.6176262,-19.974009,8.215333,7.442417,9.995872,1.6781775,11.338355,-17.396278,12.504206,13.83635910846337,upNon,0
G15_Y2_002_043,505767,GAMA,true,true,221.57117,-1.97275,0.14497924,UNCX,NER,0.5223883,0.6976677,10.853842,14.356746,-72.653114,38.32456,33.207825,20.660812,27.288616,11.790319,12.870371632884822,upNon,0
G15_Y2_003_230,511950,GAMA,true,true,216.84687,-1.16466,0.26639143,SFX,sAGN,13.452887,0.4291764,360.1614,10.2636595,-40.18737,14.714142,8.909384,10.063287,157.37373,9.6948595,17.622302819857122,upNon,0
G15_Y2_003_399,492699,GAMA,true,true,217.91954,-1.45146,0.27721092,AGNXY,sAGN,57.174553,0.82553655,469.23355,4.113273,89.13935,4.7045064,485.5713,4.0206413,229.55717,3.6656778,320.0758885644525,2.6503014834205314,1
G15_Y2_004_119,505880,GAMA,true,true,222.13783,-1.84105,0.17429784,UNCX,NER,0.29476282,0.3560507,4.8593793,5.841643,-54.28185,14.27929,3.525969,9.215061,23.209927,4.181879,5.540192488225587,upNon,0
G15_Y2_004_125,505887,GAMA,true,true,222.04958,-1.90049,0.17305791,NOEL,NER,-0.17955288,0.41801536,-1.097069,2.5298414,-13.41348,7.730422,2.5158088,4.426967,2.9397876,2.704861,2.827003285971041,upNon,0
G15_Y2_004_142,509592,GAMA,true,true,222.07133,-1.48752,0.30835074,AGNXY,sAGN,13.775619,0.49930173,136.279,4.0883117,-7.6287684,5.762668,17.736355,3.4665086,99.62147,4.583511,14.582828309086018,2.8501628291590997,1
G15_Y2_004_153,505792,GAMA,true,true,221.79638,-1.98011,0.14770925,SFX,wAGN,4.9196615,0.31419104,220.30217,13.1419735,-68.75429,51.18233,-27.08123,23.375488,134.55098,10.931641,3.5295690737093994,upNon,1
G15_Y2_004_238,493687,GAMA,true,true,221.96992,-1.36091,0.2167956,UNCX,NER,-0.8890436,0.29993078,-16.993233,5.752846,-19.108685,12.31221,-7.200945,6.396518,16.92714,4.20033,2.2146875153569616,upNon,0
G15_Y2_004_264,513160,GAMA,true,true,221.92525,-1.02594,0.18188745,SFXY,UNC,44.044117,0.91617346,274.60263,4.060465,53.823673,8.790899,38.805656,4.9152546,109.5394,2.85282,10.691891917446165,1.3542709065382141,1
G15_Y2_004_324,49802,GAMA,true,true,222.66487,-0.80462,0.2826021,NOEL,LLR,-0.56890434,0.5078506,-6.562026,5.8665314,-36.321392,8.166453,-2.02648,5.1617937,6.5161605,4.2033887,5.692284914178243,upNon,0
G15_Y2_004_341,509692,GAMA,true,true,222.45692,-1.3801000118255615,0.2512138,UNCXY,sAGN,7.4364023,0.49595886,93.69784,5.7079897,-2.2547455,10.194567,15.672006,7.343596,69.47145,5.0667257,8.42202109940658,3.9463946387921087,1
G15_Y2_005_120,508903,GAMA,true,true,218.94867,-1.59156,0.21674256,SFX,sAGN,7.752955,0.80226874,75.90468,7.3918056,-42.889946,12.604212,-9.68236,5.5957575,52.360176,5.0002804,0.5973820549733642,upNon,1
G15_Y2_005_171,508881,GAMA,true,true,218.76425,-1.64254,0.2565907,UNCX,ELR,2.2197766,0.46940365,23.517933,4.7992015,-7.363205,8.4041605,2.6058235,8.128731,26.90411,5.1800547,10.592035858398829,upNon,0
G15_Y2_005_212,492842,GAMA,true,true,218.63225,-1.31814,0.24711113,SFXY,UNC,9.445982,1.4856726,91.19408,12.851262,74.50928,23.602016,1.8634084,18.221668,25.045546,10.063174,19.89492878093991,upNon,1
G15_Y2_005_317,493017,GAMA,true,true,219.15183,-1.32741,0.28438938,UNCX,ELR,1.6974438,0.8131802,21.462559,10.110982,12.769283,11.634912,2.3379092,6.99432,28.164083,8.058328,11.348461772620832,upNon,1
G15_Y2_006_127,509049,GAMA,true,true,219.46179,-1.57723,0.2997077,NOEL,NER,-0.82923913,0.8896803,-5.7876534,6.2088733,-24.80195,13.248423,1.5558548,6.8266454,10.221364,5.8147316,11.78814619480159,upNon,0
G15_Y2_006_232,493019,GAMA,true,true,219.20292,-1.38675,0.2603296,SFXY,SF,89.07212,1.2420566,1254.9241,9.317691,270.59454,11.063896,245.5347,11.193853,448.44733,8.370561,142.07056636905205,6.476954318725266,1
G15_Y2_006_270,512585,GAMA,true,true,219.30704,-1.04175,0.14851496,AGNXY,sAGN,28.237053,1.0210313,363.11444,8.705506,-8.654712,41.13017,447.95972,18.02902,239.7175,7.6524706,81.28696229199004,3.2715536765259485,1
G15_Y2_006_289,545422,GAMA,true,true,219.49558,-1.0220999717712402,0.20011249,UNCX,NER,0.0006620533,0.39990208,0.006320636,7.0712414,-32.844837,15.01181,-11.760903,8.207312,35.210117,4.7286906,1.5617631093819062,upNon,0
G15_Y2_006_307,49083,GAMA,true,true,219.6825,-0.79081,0.3040775,SFX,UNC,9.658834,0.9308361,68.65397,5.4992924,-0.9451241,10.987032,-0.6058097,5.4123225,27.456861,4.5547256,8.161957484094646,upNon,1
G15_Y2_007_155,92186,GAMA,true,true,215.43033,0.4286400079727173,0.27525514,NOEL,LLR,0.4552234,1.4643967,4.4055696,14.196595,-30.183157,21.449293,-9.854791,13.8547,15.939656,15.274551,11.59763995981727,upNon,0
G15_Y2_007_226,297275,GAMA,true,true,215.29212,1.3537700176239014,0.2931345,SFX,sAGN,9.547186,0.70940316,94.49029,6.1374345,13.595527,11.102773,-1.6196641,5.705318,49.930668,5.472724,7.247227439984882,upNon,0
G15_Y2_007_352,228160,GAMA,true,true,216.37542,1.221060037612915,0.20193774,SFX,SF,23.500067,0.96561754,137.88263,4.5285163,4.70991,7.876018,5.153339,4.505371,49.257614,4.3186183,4.843444753171878,upNon,1
G15_Y2_008_004,493706,GAMA,true,true,222.0025,-1.35696,0.2615545,SFX,UNC,12.010731,0.5098738,269.19397,10.535284,-0.8641127,11.614211,-3.7569761,8.2757015,112.38239,9.5042715,7.475500608090847,upNon,1
G15_Y2_008_375,513152,GAMA,true,true,221.82438,-1.04989,0.2114367,SFXY,SF,13.63037,0.84819317,89.19519,4.7096477,36.61139,11.834834,33.27996,5.3441596,24.698984,4.396806,12.514996394943555,2.009682046733319,0
G15_Y2_009_265,318686,GAMA,true,true,211.94200134277344,1.9810899496078491,0.1911439,NOEL,NER,0.5475084,0.9370707,3.8856225,6.6048684,-0.94173104,12.798039,2.4332428,7.4544916,7.991809,4.6233425,5.293874218042689,upNon,0
G15_Y2_010_186,719052,GAMA,true,true,219.02904,1.375480055809021,0.030452311,SFX,UNC,2.647841,0.50848395,29.127956,5.414573,-28.199406,19.360003,9.664224,12.190837,1.3384314,4.5086055,0.2464606297420013,upNon,0
G15_Y2_011_274,513281,GAMA,true,true,222.94200134277344,-1.11824,0.21773097,AGNXY,sAGN,12.485089,0.27912825,250.72093,5.0361185,-12.59793,8.980365,131.70639,4.994041,185.90706,4.1784153,52.627699971419155,1.9955363698979687,0
G15_Y2_011_304,493942,GAMA,true,true,223.11204,-1.13089,0.31075874,SFX,sAGN,8.492042,0.44265574,131.42087,6.1829863,-12.41394,7.789875,-6.5857563,4.844799,69.25247,9.059227,2.593534776831725,upNon,0
G15_Y2_012_203,228220,GAMA,true,true,216.66313,1.2420799732208252,0.2335053,UNCX,ELR,1.2390565,0.3413278,14.054249,3.8083353,-11.890332,6.7769685,-7.485553,3.9137895,17.159937,3.0959656,0.1579649337487898,upNon,0
G15_Y2_013_036,106054,GAMA,true,true,214.51292,0.9622499942779541,0.25491148,NOEL,NER,-1.1556001,0.43637428,-9.080082,3.4593782,-12.260745,6.2491956,-7.4664774,4.200478,5.583138,2.852434,0.517628925220144,upNon,0
G15_Y2_013_042,92132,GAMA,true,true,215.0785,0.5103499889373779,0.30631113,SFX,UNC,5.379212,0.85500306,44.208202,6.338198,-20.819809,11.209064,4.511862,6.6273227,20.931927,5.986963,14.407702144212898,upNon,1
G15_Y2_013_143,617965,GAMA,true,true,213.72521,0.36660000681877136,0.1913719,UNCX,NER,-1.1174371,0.54372126,-12.272767,6.008344,19.190725,12.2732935,-27.960644,7.791942,11.196557,4.871864,-3.787434274127219,upAbs,0
G15_Y2_013_287,238417,GAMA,true,true,214.16792,1.696869969367981,0.2781313,SFX,UNC,5.9864264,0.47829226,92.59982,6.989673,-33.19561,8.958252,5.6475196,5.532428,44.969795,5.0724936,11.092397176324502,upNon,0
G15_Y2_013_302,238463,GAMA,true,true,214.31117,1.7206300497055054,0.3087011,NOEL,NER,-1.1712282,0.3423157,-16.077143,4.7495437,-33.896927,8.023758,-9.523766,4.8467417,-9.128962,6.087051,0.1398710497802338,upNon,0
G15_Y2_014_135,79456,GAMA,true,true,221.40379,0.07483000308275223,0.30790552,NOEL,NER,-0.33891734,0.5561624,-1.8569825,3.0482228,-10.646281,4.4513354,-3.1647322,2.5455072,3.2185874,3.0108447,1.5790441931002852,upNon,0
G15_Y2_014_308,229299,GAMA,true,true,221.62429,1.1218700408935547,0.30726552,UNCX,UNC,3.3445258,0.89159477,30.924498,7.745062,-3.2980165,12.250604,-11.664649,7.239461,25.381128,7.4887514,2.29701711170944,upNon,0
G15_Y2_014_333,93684,GAMA,true,true,221.75871,0.6053100228309631,0.29576576,NOEL,LLR,-1.4198273,0.71400887,-10.196277,5.1693563,-6.1546597,7.124292,-5.982629,3.7472165,-1.6981506,3.1671145,1.1399831962811924,upNon,0
G15_Y2_014_388,619969,GAMA,true,true,222.35467,0.3663899898529053,0.27841607,SFX,sAGN,14.158371,1.2366476,136.52814,10.450605,14.491525,10.7181,2.8483124,6.4995127,89.15856,7.3799844,10.540612061202742,upNon,0
G15_Y2_015_171,63442,GAMA,true,true,215.84537,-0.36284,0.27835238,SFX,UNC,34.583878,3.5983794,285.71036,21.523434,39.44764,23.673035,22.619633,14.13999,127.45173,13.815874,33.83902193186013,upNon,1
G15_Y2_015_202,593216,GAMA,true,true,215.75762,-0.08141,0.31928214,NOEL,LLR,1.7834047,0.9536494,32.517117,17.157629,-21.061499,18.807253,-2.1060562,12.252878,21.644325,11.068984,19.798736465141328,upNon,0
G15_Y2_015_249,92330,GAMA,true,true,215.83958,0.4498499929904938,0.28123236,SFX,SF,19.006033,2.4822643,155.65019,17.169044,21.269712,20.381575,-9.070613,12.008259,37.887188,15.382964,10.150859732914885,upNon,1
G15_Y2_015_323,78331,GAMA,true,true,216.48042,0.1358100026845932,0.28293234,NOEL,NER,-1.0049137,1.1384541,-8.039114,9.141595,-13.717318,9.655768,-4.5902944,5.660853,-0.19454114,5.4098387,4.6293364924427145,upNon,0
G15_Y2_016_047,508902,GAMA,true,true,218.92579,-1.45096,0.17959748,UNCX,NER,0.95237947,0.9885656,5.697639,5.8554173,-32.703564,16.185127,-11.869167,7.908186,11.5469675,4.4562845,1.0594834172989887,upNon,0
G15_Y2_016_113,505155,GAMA,true,true,218.70871,-1.95642,0.13818793,AGNX,LLR,-0.94590896,0.4948479,-17.796797,9.360067,-59.0678,29.448568,12.687837,27.148335,16.133875,7.0631523,10.481366545033607,upNon,0
G15_Y2_016_127,505109,GAMA,true,true,218.51512,-1.91406,0.28360638,SFX,UNC,6.1940994,1.3301653,98.65347,20.24821,-34.79426,20.525406,-6.442107,12.330124,34.162876,12.473558,12.591036273818894,upNon,0
G15_Y2_016_152,486047,GAMA,true,true,218.30454,-1.83259,0.21848707,SFX,sAGN,7.448189,0.7078579,334.017,29.595062,-100.58367,63.639175,35.594673,33.50265,331.8655,25.971617,41.29244185497214,upNon,1
G15_Y2_018_003,544419,GAMA,true,true,215.60712,-0.84756,0.19135745,UNCX,NER,0.8566023,0.64598143,7.20867,5.3770604,-3.0654883,8.917862,6.000595,4.9766674,9.484211,4.377732,4.881328960740753,upNon,0
G15_Y2_018_070,738643,GAMA,true,true,215.10671,-1.40892,0.2144574,NOEL,NER,-0.76291305,0.9132742,-7.472512,8.977281,-33.588634,16.297531,-15.460143,7.6809754,13.7805195,7.639833,-0.03802510269684738,upAbs,0
G15_Y2_018_088,507927,GAMA,true,true,214.9675,-1.73794,0.12539758,SFX,UNC,8.361608,1.331017,33.196537,4.6992826,-1.9743316,9.252716,4.6926737,8.069036,16.824797,4.0455685,2.670358903669491,upNon,0
G15_Y2_018_338,593074,GAMA,true,true,215.31083,-0.05702,0.07986768,SFXY,SF,35.19956,1.1232806,190.24529,4.327403,29.711962,8.939041,21.013765,6.2061067,55.581444,3.1888807,1.0716202984213823,0.3164873079093128,1
G15_Y2_018_394,48017,GAMA,true,true,215.37729,-0.74945,0.19987743,NOEL,NER,-1.0965396,1.3816272,-4.9704046,6.3057523,-22.814835,9.642276,-3.6244223,5.5314827,3.4400833,4.3625665,2.4902770223256088,upNon,0
G15_Y2_019_117,618341,GAMA,true,true,215.40975,0.3512600064277649,0.12702745,AGNXY,sAGN,16.566826,0.43632656,339.5944,7.543427,42.502865,12.274516,297.67477,11.298729,248.39145,5.4605274,39.184126794039145,1.4872971254751857,1
G15_Y2_020_355,93320,GAMA,true,true,219.88258,0.4386500120162964,0.30307803,NOEL,LLR,-1.0382371,0.6522027,-9.166118,5.8275642,-32.575527,8.869269,-10.47404,4.696899,-2.6826975,4.6514745,-0.8569297016756438,upAbs,0
G15_Y2_020_381,619541,GAMA,true,true,220.32833,0.41527000069618225,0.27232832,NOEL,NER,-0.3510603,1.4721935,-2.861273,12.081737,-14.962416,10.094847,-8.156144,7.4617033,-4.213209,7.1828136,4.299313901345681,upNon,0
G15_Y2_021_013,492741,GAMA,true,true,218.10387,-1.34423,0.13288432,NOEL,LLR,1.5005733,0.98960406,9.637491,6.2402573,-3.1395118,11.257728,16.104074,10.282884,0.7886078,4.7218037,5.294796803475827,upNon,0
G15_Y2_021_201,511949,GAMA,true,true,216.81588,-1.19489,0.20707396,AGNXY,sAGN,27.824327,0.58593833,583.1759,9.853423,29.829882,10.455498,157.2371,6.1809044,409.83563,6.7325115,56.633649476479484,2.2262377850852615,1
G15_Y2_022_132,543826,GAMA,true,true,212.99854,-0.91979,0.19313262,UNCXY,UNC,4.998772,0.79516035,48.49667,7.324426,-14.300354,14.136665,17.36836,8.404538,14.694629,7.1552835,5.4164287782309035,2.621006329379124,0
G15_Y2_022_162,567686,GAMA,true,true,212.78229,-0.62081,0.29306287,UNCX,ELR,1.7294146,0.75121266,14.682819,6.168028,2.7090375,10.858411,8.394161,6.19428,9.161764,5.6022778,15.375461510939264,upNon,0
G15_Y2_022_180,567637,GAMA,true,true,212.55662,-0.47531,0.15996256,UNCXY,SF,33.000134,4.5444665,210.99649,26.101746,-36.55489,40.18279,60.312664,23.886892,22.2631,15.091241,12.751484871141564,5.050238569408781,1
G15_Y2_022_344,617967,GAMA,true,true,213.79404,0.26805999875068665,0.12841249,NOEL,NER,-1.8777279,0.5844175,-10.072364,3.1802437,-21.943176,6.6993,3.905532,5.7101707,-0.84307635,2.4431338,2.06279123885332,upNon,0
G15_Y2_023_010,509431,GAMA,true,true,221.24192,-1.58199,0.25765726,NOEL,NER,0.9636585,0.51681644,9.134948,4.794204,-9.007932,5.2968764,-2.853099,5.164455,12.488078,7.5288486,4.234051844424283,upNon,0
G15_Y3_001_163,106817,GAMA,true,true,217.38017,0.9739199876785278,0.3189405,SFXY,SF,60.224937,2.343408,267.04114,7.3860936,72.45191,7.059577,66.11389,4.7670684,93.45494,4.785463,58.30723210084059,4.204178027331062,1
G15_Y3_001_186,297871,GAMA,true,true,217.51254,1.348960041999817,0.19227198,NOEL,NER,-1.2254324,0.46268266,-11.822578,4.4986925,-12.684766,10.597885,-3.1298127,5.5218716,-5.573228,4.293975,2.4453424359387506,upNon,0
G15_Y3_001_287,251300,GAMA,true,true,218.13217,1.9880599975585938,0.22255924,AGNX,LLR,-0.60669535,0.34407893,-5.0811467,2.8670325,-20.849401,5.5516253,-14.474673,3.2188518,10.879626,2.1016288,-3.3605913737761717,upAbs,0
